LOCAL,ug/L,Flag,Comment,feet,Flag,Comment,mg/L,Flag,Comment,%saturation,Flag,Comment,pH,Flag,Comment,psu,Flag,Comment,mS/cm,Flag,Comment,NTU/FNU,Flag,Comment,Fahrenheit,Flag,Comment
6/15/2018 0:15,7.8,30,,8.7958248,0,,6.77,0,,81.3,0,,8.32,0,,7.94,0,,13.72,0,,97.6,5,,71.86000681,0,
6/15/2018 0:30,4.2,0,,8.6744352,0,,7.29,0,,86.6,0,,8.34,0,,8.06,0,,13.91,0,,31.4,0,,70.74000693,0,
6/15/2018 0:45,3.7,0,,8.5169568,0,,7.59,0,,89.6,0,,8.33,0,,8.33,0,,14.34,0,,37,0,,70.030007,0,
6/15/2018 1:00,3.1,0,,8.2938624,0,,7.68,0,,90.4,0,,8.33,0,,8.75,0,,15,0,,30.1,0,,69.49000705,0,
6/15/2018 1:15,3.3,0,,8.0510832,0,,7.39,0,,86.9,0,,8.24,0,,8.88,0,,15.2,0,,25,0,,69.34000707,0,
6/15/2018 1:30,2.2,0,,7.808304,0,,7.83,0,,92.1,0,,8.34,0,,8.88,0,,15.21,0,,18.6,0,,69.43000706,0,
6/15/2018 1:45,2.8,0,,7.54584,0,,7.74,0,,91,0,,8.31,0,,9.01,0,,15.41,0,,14.8,0,,69.27000707,0,
6/15/2018 2:00,1.9,0,,7.2407256,0,,7.01,0,,82.4,0,,8.18,0,,9.11,0,,15.57,0,,8.2,0,,69.20000708,0,
6/15/2018 2:15,2.2,0,,6.9290496,0,,7.87,0,,92.6,0,,8.26,0,,9.1,0,,15.56,0,,16.6,0,,69.31000707,0,
6/15/2018 2:30,2.1,0,,6.6370584,0,,7.74,0,,91.3,0,,8.37,0,,8.49,0,,14.59,0,,11.9,0,,69.89000701,0,
6/15/2018 2:45,2,0,,6.3713136,0,,7.11,0,,83.8,0,,8.28,0,,8.4,0,,14.44,0,,8.9,0,,69.91000701,0,
6/15/2018 3:00,2.5,0,,6.0760416,0,,7.47,0,,88.1,0,,8.31,0,,8.33,0,,14.33,0,,16.8,0,,69.90000701,0,
6/15/2018 3:15,2.2,0,,5.8332624,0,,7.88,0,,92.8,0,,8.44,0,,8.17,0,,14.08,0,,9.3,0,,69.88000701,0,
6/15/2018 3:30,1.1,0,,5.593764,0,,7.7,0,,90.6,0,,8.47,0,,8.18,0,,14.09,0,,7,0,,69.84000702,0,
6/15/2018 3:45,1.9,0,,5.3378616,0,,8.19,0,,96.4,0,,8.49,0,,8.15,0,,14.05,0,,7.7,0,,69.82000702,0,
6/15/2018 4:00,2.6,0,,5.1213288,0,,7.84,0,,92.1,0,,8.45,0,,8.12,0,,14,0,,7,0,,69.77000702,0,
6/15/2018 4:15,1,0,,4.8916728,0,,7.46,0,,87.6,0,,8.35,0,,8.12,0,,14,0,,7.3,0,,69.71000703,0,
6/15/2018 4:30,2,0,,4.724352,0,,7.88,0,,92.6,0,,8.36,0,,8.1,0,,13.96,0,,4.5,0,,69.74000703,0,
6/15/2018 4:45,0.9,0,,4.5668736,0,,6.99,0,,82.1,0,,8.26,0,,8.08,0,,13.94,0,,3.9,0,,69.71000703,0,
6/15/2018 5:00,1.4,0,,4.4487648,0,,7.19,0,,84.5,0,,8.2,0,,8.07,0,,13.92,0,,3.5,0,,69.72000703,0,
6/15/2018 5:15,1.4,0,,4.330656,0,,6.66,0,,78.2,0,,8.17,0,,8.05,0,,13.89,0,,6.4,0,,69.69000703,0,
6/15/2018 5:30,1.7,0,,4.2584784,0,,6.91,0,,81.1,0,,8.18,0,,8.03,0,,13.86,0,,8.2,0,,69.64000704,0,
6/15/2018 5:45,1.2,0,,4.166616,0,,7.33,0,,85.9,0,,8.27,0,,8.01,0,,13.82,0,,7.1,0,,69.53000705,0,
6/15/2018 6:00,2.7,0,,4.117404,0,,7.61,0,,89,0,,8.35,0,,8.03,0,,13.85,0,,23.2,0,,69.39000706,0,
6/15/2018 6:15,2.3,0,,4.1239656,0,,7.75,0,,90.5,0,,8.37,0,,8.04,0,,13.87,0,,7,0,,69.27000707,0,
6/15/2018 6:30,1.6,0,,4.1731776,0,,7.6,0,,88.8,0,,8.37,0,,8.03,0,,13.85,0,,9.5,0,,69.24000708,0,
6/15/2018 6:45,1.5,0,,4.2683208,0,,7.58,0,,88.6,0,,8.34,0,,8,0,,13.8,0,,6.3,0,,69.23000708,0,
6/15/2018 7:00,1.4,0,,4.4061144,0,,7.53,0,,88,0,,8.3,0,,7.97,0,,13.76,0,,3.9,0,,69.26000707,0,
6/15/2018 7:15,2,0,,4.6029624,0,,7.26,0,,84.7,0,,8.22,0,,7.91,0,,13.66,0,,7.2,0,,69.14000709,0,
6/15/2018 7:30,2.4,0,,4.8129336,0,,7.11,0,,82.9,0,,8.12,0,,7.87,0,,13.59,0,,11.8,0,,69.0300071,0,
6/15/2018 7:45,2,0,,5.068836,0,,7.35,0,,85.6,0,,8.17,0,,7.83,0,,13.53,0,,9.4,0,,69.0000071,0,
6/15/2018 8:00,1.8,0,,5.2591224,0,,7.45,0,,86.7,0,,8.2,0,,7.72,0,,13.36,0,,6.1,0,,69.0300071,0,
6/15/2018 8:15,1.3,0,,5.4854976,0,,8.37,0,,97.5,0,,8.36,0,,7.57,0,,13.12,0,,9.5,0,,69.20000708,0,
6/15/2018 8:30,1.6,0,,5.7315576,0,,8.66,0,,101,0,,8.5,0,,7.41,0,,12.86,0,,5.1,0,,69.40000706,0,
6/15/2018 8:45,1.5,0,,5.98746,0,,8.42,0,,98.1,0,,8.48,0,,7.48,0,,12.97,0,,6.5,0,,69.20000708,0,
6/15/2018 9:00,1.4,0,,6.2466432,0,,7.75,0,,90.2,0,,8.28,0,,7.63,0,,13.21,0,,8.7,0,,69.10000709,0,
6/15/2018 9:15,1,0,,6.5222304,0,,7.59,0,,88.3,0,,8.21,0,,7.7,0,,13.32,0,,10.2,0,,69.0300071,0,
6/15/2018 9:30,1.6,0,,6.7650096,0,,7.65,0,,88.8,0,,8.19,0,,7.79,0,,13.47,0,,9.1,0,,68.80000712,0,
6/15/2018 9:45,2.4,0,,7.004508,0,,7.51,0,,87.4,0,,8.16,0,,7.92,0,,13.68,0,,7.1,0,,68.87000711,0,
6/15/2018 10:00,2.1,0,,7.2472872,0,,7.48,0,,87.1,0,,8.14,0,,7.93,0,,13.69,0,,7.1,0,,68.90000711,0,
6/15/2018 10:15,1.2,0,,7.4933472,0,,7.23,0,,84.1,0,,8.15,0,,8,0,,13.8,0,,7.6,0,,68.83000712,0,
6/15/2018 10:30,2.3,0,,7.6836336,0,,7.32,0,,85.1,0,,8.16,0,,8.07,0,,13.92,0,,8.2,0,,68.76000712,0,
6/15/2018 10:45,1.9,0,,7.8772008,0,,7.39,0,,86,0,,8.17,0,,8.14,0,,14.03,0,,7.8,0,,68.77000712,0,
6/15/2018 11:00,0.3,0,,8.0281176,0,,7.38,0,,86,0,,8.17,0,,8.18,0,,14.09,0,,7.2,0,,68.86000711,0,
6/15/2018 11:15,1.7,0,,8.169192,0,,7.29,0,,85,0,,8.16,0,,8.2,0,,14.13,0,,6.3,0,,68.93000711,0,
6/15/2018 11:30,1.4,0,,8.2610544,0,,7.16,0,,83.5,0,,8.12,0,,8.17,0,,14.07,0,,4.2,0,,68.9600071,0,
6/15/2018 11:45,1.6,0,,8.3201088,0,,7.31,0,,85.4,0,,8.14,0,,8.1,0,,13.97,0,,4.8,0,,69.17000708,0,
6/15/2018 12:00,1.1,0,,8.3463552,0,,7.6,0,,89.1,0,,8.29,0,,7.79,0,,13.48,0,,2.8,0,,69.59000704,0,
6/15/2018 12:15,2,0,,8.3102664,0,,7.7,0,,90.4,0,,8.31,0,,7.65,0,,13.25,0,,2.7,0,,69.79000702,0,
6/15/2018 12:30,1.2,0,,8.28402,0,,8.03,0,,94.4,0,,8.44,0,,7.55,0,,13.08,0,,3.5,0,,70.07000699,0,
6/15/2018 12:45,1.8,0,,8.2216848,0,,7.76,0,,91.2,0,,8.39,0,,7.54,0,,13.07,0,,4.1,0,,70.020007,0,
6/15/2018 13:00,1.5,0,,8.136384,0,,7.62,0,,89.6,0,,8.38,0,,7.57,0,,13.12,0,,1.7,0,,69.980007,0,
6/15/2018 13:15,1.5,0,,7.9821864,0,,7.5,0,,88,0,,8.33,0,,7.73,0,,13.37,0,,3.2,0,,69.78000702,0,
6/15/2018 13:30,1.7,0,,7.8050232,0,,7.77,0,,91.3,0,,8.39,0,,7.73,0,,13.37,0,,5.6,0,,69.88000701,0,
6/15/2018 13:45,1.6,0,,7.6212984,0,,8.04,0,,94.5,0,,8.43,0,,7.8,0,,13.49,0,,5.7,0,,69.93000701,0,
6/15/2018 14:00,0.4,0,,7.29978,0,,7.47,0,,87.7,0,,8.32,0,,7.92,0,,13.67,0,,4.4,0,,69.70000703,0,
6/15/2018 14:15,1.2,0,,7.004508,0,,7.86,0,,92.3,0,,8.36,0,,8.05,0,,13.89,0,,6.8,0,,69.66000703,0,
6/15/2018 14:30,0.8,0,,6.6829896,0,,7.66,0,,90.1,0,,8.35,0,,7.97,0,,13.75,0,,5.8,0,,69.86000701,0,
6/15/2018 14:45,1.2,0,,6.3909984,0,,7.31,0,,86.3,0,,8.3,0,,7.84,0,,13.55,0,,3.4,0,,70.26000697,0,
6/15/2018 15:00,0.5,0,,6.135096,0,,7.6,0,,89.8,0,,8.37,0,,7.79,0,,13.47,0,,3.5,0,,70.35000697,0,
6/15/2018 15:15,1,0,,5.8988784,0,,7.73,0,,91.4,0,,8.42,0,,7.76,0,,13.43,0,,4.6,0,,70.50000695,0,
6/15/2018 15:30,0.8,0,,5.6495376,0,,7.48,0,,88.5,0,,8.4,0,,7.74,0,,13.4,0,,5.7,0,,70.55000695,0,
6/15/2018 15:45,1.2,0,,5.41332,0,,7.39,0,,87.4,0,,8.37,0,,7.76,0,,13.42,0,,3.5,0,,70.55000695,0,
6/15/2018 16:00,0.5,0,,5.1705408,0,,7.42,0,,87.9,0,,8.4,0,,7.74,0,,13.39,0,,3.5,0,,70.62000694,0,
6/15/2018 16:15,0.3,0,,4.8916728,0,,7.36,0,,87.1,0,,8.3,0,,7.73,0,,13.39,0,,4.4,0,,70.61000694,0,
6/15/2018 16:30,0.5,0,,4.6882632,0,,7.57,0,,89.7,0,,8.38,0,,7.71,0,,13.35,0,,4.1,0,,70.72000693,0,
6/15/2018 16:45,0.7,0,,4.4750112,0,,7.56,0,,89.7,0,,8.37,0,,7.7,0,,13.34,0,,11.3,0,,70.81000692,0,
6/15/2018 17:00,0.9,0,,4.3240944,0,,7.5,0,,89,0,,8.33,0,,7.74,0,,13.4,0,,4.4,0,,70.82000692,0,
6/15/2018 17:15,0.4,0,,4.1863008,0,,7.34,0,,87,0,,8.29,0,,7.69,0,,13.32,0,,4.9,0,,70.85000692,0,
6/15/2018 17:30,1.5,0,,4.0747536,0,,7.24,0,,85.9,0,,8.29,0,,7.66,0,,13.27,0,,4.7,0,,70.87000691,0,
6/15/2018 17:45,0.4,0,,3.9960144,0,,7.03,0,,83.4,0,,8.23,0,,7.6,0,,13.17,0,,4.8,0,,70.88000691,0,
6/15/2018 18:00,1.6,0,,3.9139944,0,,7.09,0,,84,0,,8.22,0,,7.5,0,,13.01,0,,7.5,0,,70.86000691,0,
6/15/2018 18:15,1.1,0,,3.8910288,0,,7.12,0,,84.4,0,,8.2,0,,7.48,0,,12.98,0,,5.7,0,,70.87000691,0,
6/15/2018 18:30,0.7,0,,3.904152,0,,7.14,0,,84.6,0,,8.21,0,,7.5,0,,13.01,0,,4.3,0,,70.90000691,0,
6/15/2018 18:45,0.9,0,,4.0058568,0,,6.89,0,,81.7,0,,8.14,0,,7.48,0,,12.99,0,,3,0,,70.95000691,0,
6/15/2018 19:00,0.3,0,,4.1863008,0,,6.95,0,,82.5,0,,8.13,0,,7.47,0,,12.97,0,,2.9,0,,71.0100069,0,
6/15/2018 19:15,1.9,0,,4.4586072,0,,6.32,0,,75,0,,8.02,0,,7.46,0,,12.95,0,,3,0,,71.0200069,0,
6/15/2018 19:30,1.6,0,,4.7440368,0,,6.51,0,,77.4,0,,8.03,0,,7.48,0,,12.98,0,,6.5,0,,71.14000689,0,
6/15/2018 19:45,2.7,0,,5.068836,0,,7.83,0,,93,0,,8.31,0,,7.31,0,,12.71,0,,10,0,,71.16000688,0,
6/15/2018 20:00,1.5,0,,5.3542656,0,,7.78,0,,92.4,0,,8.36,0,,7.36,0,,12.79,0,,6.7,0,,71.16000688,0,
6/15/2018 20:15,1.6,0,,5.6495376,0,,7.64,0,,90.7,0,,8.36,0,,7.38,0,,12.82,0,,10.4,0,,71.08000689,0,
6/15/2018 20:30,1.4,0,,5.9480904,0,,7.55,0,,89.6,0,,8.34,0,,7.4,0,,12.85,0,,10.2,0,,71.0100069,0,
6/15/2018 20:45,1.8,0,,6.266328,0,,7.5,0,,88.9,0,,8.31,0,,7.41,0,,12.87,0,,13.5,0,,70.93000691,0,
6/15/2018 21:00,2,0,,6.5812848,0,,7.26,0,,86.1,0,,8.25,0,,7.46,0,,12.94,0,,14.7,0,,70.89000691,0,
6/15/2018 21:15,2.2,0,,6.8995224,0,,7.09,0,,84,0,,8.21,0,,7.53,0,,13.05,0,,22,0,,70.81000692,0,
6/15/2018 21:30,1.4,0,,7.234164,0,,6.9,0,,81.9,0,,8.16,0,,7.62,0,,13.2,0,,13.2,0,,70.84000692,0,
6/15/2018 21:45,3.1,0,,7.5524016,0,,6.77,0,,80.4,0,,8.13,0,,7.74,0,,13.39,0,,17.2,0,,70.92000691,0,
6/15/2018 22:00,1.5,0,,7.8542352,0,,6.68,0,,79.4,0,,8.12,0,,7.79,0,,13.47,0,,28,0,,70.94000691,0,
6/15/2018 22:15,2,0,,8.1265416,0,,6.48,0,,77,0,,8.08,0,,7.81,0,,13.51,0,,16.4,0,,70.93000691,0,
6/15/2018 22:30,1.4,0,,8.3430744,0,,6.87,0,,81.7,0,,8.13,0,,7.79,0,,13.48,0,,19.2,0,,70.95000691,0,
6/15/2018 22:45,0.8,0,,8.5333608,0,,6.64,0,,78.9,0,,8.1,0,,7.77,0,,13.45,0,,13.2,0,,70.95000691,0,
6/15/2018 23:00,1.7,0,,8.7006816,0,,6.11,0,,72.6,0,,8.06,0,,7.76,0,,13.44,0,,7.1,0,,70.95000691,0,
6/15/2018 23:15,1.1,0,,8.8351944,0,,5.59,0,,66.4,0,,7.93,0,,7.76,0,,13.43,0,,3.7,0,,70.94000691,0,
6/15/2018 23:30,1.1,0,,8.9467416,0,,5.08,0,,60.3,0,,7.86,0,,7.76,0,,13.43,0,,2.1,0,,70.92000691,0,
6/15/2018 23:45,0.9,0,,9.0254808,0,,4.27,30,,50.7,40,,7.8,0,,7.76,0,,13.43,0,,1.9,0,,70.89000691,0,
6/16/2018 0:00,1.6,0,,9.0746928,0,,4.23,30,,50.2,40,,7.74,0,,7.75,0,,13.42,0,,3.6,0,,70.85000692,0,
6/16/2018 0:15,1.5,0,,9.0943776,0,,4.57,0,,54.2,30,,7.8,0,,7.74,0,,13.4,0,,1.9,0,,70.84000692,0,
6/16/2018 0:30,1.4,0,,9.1140624,0,,5.28,0,,62.5,0,,7.86,0,,7.78,0,,13.45,0,,16.6,5,,70.66000693,0,
6/16/2018 0:45,1.7,0,,9.0845352,0,,5.83,0,,68.9,0,,7.95,0,,7.94,0,,13.72,0,,12.6,0,,70.34000697,0,
6/16/2018 1:00,2.9,0,,8.9992344,0,,5.35,0,,63.2,0,,7.91,0,,8.05,0,,13.89,0,,10.8,0,,70.17000698,0,
6/16/2018 1:15,2.3,0,,8.8647216,0,,6.36,0,,74.9,0,,8.06,0,,8.28,0,,14.25,0,,25.2,0,,69.82000702,0,
6/16/2018 1:30,2.8,0,,8.7302088,0,,6.77,0,,79.8,0,,8.17,0,,8.7,0,,14.92,0,,26.4,0,,69.60000704,0,
6/16/2018 1:45,2.6,0,,8.5432032,0,,6.7,0,,78.9,0,,8.17,0,,8.95,0,,15.32,0,,26.8,0,,69.46000705,0,
6/16/2018 2:00,2.4,0,,8.3463552,0,,6.84,0,,80.6,0,,8.19,0,,9.1,0,,15.55,0,,24.3,0,,69.43000706,0,
6/16/2018 2:15,2.7,0,,8.11998,0,,6.85,0,,80.7,0,,8.18,0,,9.24,0,,15.77,0,,16.9,0,,69.35000707,0,
6/16/2018 2:30,2.2,0,,7.8443928,0,,6.67,0,,78.6,0,,8.18,0,,9.35,0,,15.95,0,,14.8,0,,69.31000707,0,
6/16/2018 2:45,1.6,0,,7.5228744,0,,5.8,0,,68.3,0,,8.08,0,,9.38,0,,16,0,,7.9,0,,69.31000707,0,
6/16/2018 3:00,2.2,0,,7.1783904,0,,6.69,0,,78.9,0,,8.15,0,,9.34,0,,15.93,0,,14.7,0,,69.34000707,0,
6/16/2018 3:15,22.3,40,,6.8798376,0,,7.25,0,,85.6,0,,8.25,0,,8.8,0,,15.07,0,,12.5,0,,69.80000702,0,
6/16/2018 3:30,2,0,,6.5878464,0,,6.37,0,,75.1,0,,8.1,0,,8.51,0,,14.62,0,,7.4,0,,69.87000701,0,
6/16/2018 3:45,1.4,0,,6.3417864,0,,6.2,0,,73.1,0,,8.08,0,,8.36,0,,14.39,0,,5.7,0,,69.90000701,0,
6/16/2018 4:00,1.1,0,,6.102288,0,,6.66,0,,78.5,0,,8.16,0,,8.26,0,,14.22,0,,5.4,0,,69.90000701,0,
6/16/2018 4:15,2,0,,5.8463856,0,,6.28,0,,73.9,0,,8.02,0,,8.24,0,,14.2,0,,4.6,0,,69.78000702,0,
6/16/2018 4:30,1.4,0,,5.6298528,0,,7.04,0,,82.8,0,,8.16,0,,8.13,0,,14.01,0,,5.1,0,,69.75000703,0,
6/16/2018 4:45,16.3,40,,5.41332,0,,5.68,0,,66.6,0,,8.04,0,,8.07,0,,13.91,0,,5,0,,69.65000704,0,
6/16/2018 5:00,11.3,40,,5.1902256,0,,6.76,0,,79.4,0,,8.09,0,,8.03,0,,13.86,0,,5.7,0,,69.63000704,0,
6/16/2018 5:15,2.2,0,,4.970412,0,,6.5,0,,76.3,0,,8.02,0,,8.01,0,,13.83,0,,5.5,0,,69.67000703,0,
6/16/2018 5:30,1.6,0,,4.7932488,0,,6.08,0,,71.3,0,,8.04,0,,7.96,0,,13.73,0,,9.5,0,,69.54000705,0,
6/16/2018 5:45,0.7,0,,4.6620168,0,,5.99,0,,70.1,0,,7.98,0,,7.95,0,,13.72,0,,3.4,0,,69.54000705,0,
6/16/2018 6:00,0,0,,4.5176616,0,,6.22,0,,72.9,0,,7.91,0,,7.95,0,,13.73,0,,2.5,0,,69.45000706,0,
6/16/2018 6:15,1.3,0,,4.42908,0,,6.43,0,,75.2,0,,8.01,0,,7.91,0,,13.67,0,,5.7,0,,69.42000706,0,
6/16/2018 6:30,1.2,0,,4.3536216,0,,5.36,0,,62.7,0,,7.89,0,,7.92,0,,13.67,0,,8,0,,69.40000706,0,
6/16/2018 6:45,1.3,0,,4.3011288,0,,5.56,0,,64.9,0,,8.01,0,,7.9,0,,13.64,0,,6.1,0,,69.33000707,0,
6/16/2018 7:00,0.7,0,,4.2420744,0,,6.5,0,,75.9,0,,8.05,0,,7.86,0,,13.58,0,,13.4,0,,69.27000707,0,
6/16/2018 7:15,2.1,0,,4.2223896,0,,5.67,0,,66.2,0,,7.96,0,,7.87,0,,13.6,0,,3.5,0,,69.23000708,0,
6/16/2018 7:30,0.4,0,,4.232232,0,,5.83,0,,68,0,,8.07,0,,7.86,0,,13.59,0,,3.7,0,,69.23000708,0,
6/16/2018 7:45,1.6,0,,4.3175328,0,,5.97,0,,69.7,0,,8.05,0,,7.87,0,,13.59,0,,3.3,0,,69.26000707,0,
6/16/2018 8:00,1.7,0,,4.4192376,0,,6.18,0,,72.2,0,,8.06,0,,7.84,0,,13.56,0,,4.1,0,,69.33000707,0,
6/16/2018 8:15,0.9,0,,4.5537504,0,,5.53,0,,64.6,0,,7.98,0,,7.85,0,,13.56,0,,3.3,0,,69.34000707,0,
6/16/2018 8:30,0.4,0,,4.7505984,0,,6.32,0,,73.9,0,,8.03,0,,7.82,0,,13.51,0,,4.9,0,,69.40000706,0,
6/16/2018 8:45,1,0,,4.9441656,0,,6.27,0,,73.5,0,,8.04,0,,7.72,0,,13.37,0,,4.5,0,,69.62000704,0,
6/16/2018 9:00,0.3,0,,5.200068,0,,5.91,0,,69.2,0,,7.94,0,,7.7,0,,13.32,0,,4.1,0,,69.64000704,0,
6/16/2018 9:15,2.2,0,,5.4330048,0,,6.44,0,,75.9,0,,8.05,0,,7.78,0,,13.45,0,,37.6,5,,70.12000699,0,
6/16/2018 9:30,1.3,0,,5.708592,0,,7.43,0,,87.7,0,,8.28,0,,7.39,0,,12.84,0,,5,0,,70.46000695,0,
6/16/2018 9:45,1.8,0,,5.98746,0,,7.48,0,,88.5,0,,8.37,0,,7.48,0,,12.98,0,,5.8,0,,70.77000692,0,
6/16/2018 10:00,1.2,0,,6.23352,0,,7.12,0,,84.4,0,,8.29,0,,7.65,0,,13.25,0,,7.1,0,,70.88000691,0,
6/16/2018 10:15,0.6,0,,6.47958,0,,6.46,0,,77,0,,8.12,0,,7.82,0,,13.52,0,,8.4,0,,71.15000689,0,
6/16/2018 10:30,1.6,0,,6.7223592,0,,6.53,0,,77.9,0,,8.09,0,,7.89,0,,13.63,0,,8.4,0,,71.31000687,0,
6/16/2018 10:45,1.5,0,,6.9717,0,,6.39,0,,76.4,0,,8.08,0,,7.94,0,,13.71,0,,7.2,0,,71.44000686,0,
6/16/2018 11:00,1.5,0,,7.234164,0,,6.39,0,,76.6,0,,8.09,0,,8.03,0,,13.86,0,,8.5,0,,71.62000684,0,
6/16/2018 11:15,1.2,0,,7.4703816,0,,6.3,0,,75.5,0,,8.07,0,,8.07,0,,13.93,0,,7.8,0,,71.65000684,0,
6/16/2018 11:30,2.2,0,,7.6967568,0,,6.67,0,,80.3,0,,8.13,0,,8.07,0,,13.94,0,,6.2,0,,71.9900068,0,
6/16/2018 11:45,1.1,0,,7.9001664,0,,6.56,0,,79,0,,8.13,0,,8.02,0,,13.86,0,,8.2,0,,72.11000679,0,
6/16/2018 12:00,1.1,0,,8.0609256,0,,6.7,0,,80.7,0,,8.15,0,,7.97,0,,13.77,0,,11.3,0,,72.20000678,0,
6/16/2018 12:15,0.8,0,,8.1790344,0,,6.71,0,,80.9,0,,8.16,0,,7.94,0,,13.73,0,,8.4,0,,72.28000677,0,
6/16/2018 12:30,0.5,0,,8.2544928,0,,6.28,0,,75.8,0,,8.08,0,,7.96,0,,13.75,0,,4.9,0,,72.33000677,0,
6/16/2018 12:45,0.6,0,,8.2807392,0,,5.87,0,,71,0,,8,0,,7.96,0,,13.76,0,,4.6,0,,72.43000676,0,
6/16/2018 13:00,1,0,,8.3037048,0,,6.56,0,,79.2,0,,8.07,0,,7.92,0,,13.7,0,,4.7,0,,72.38000676,0,
6/16/2018 13:15,0.7,0,,8.2643352,0,,6.92,0,,83.4,0,,8.12,0,,7.75,0,,13.42,0,,4.8,0,,72.31000677,0,
6/16/2018 13:30,-0.3,100,,8.202,0,,6.24,0,,75.1,0,,8.06,0,,7.77,0,,13.46,0,,5.1,0,,72.21000678,0,
6/16/2018 13:45,0.8,0,,8.1166992,0,,6.45,0,,77.4,0,,8.08,0,,7.8,0,,13.49,0,,5.9,0,,71.88000681,0,
6/16/2018 14:00,0.7,0,,7.9592208,0,,6.55,0,,78,0,,8.11,0,,7.86,0,,13.59,0,,12,0,,71.07000689,0,
6/16/2018 14:15,1.6,0,,7.7886192,0,,7.02,0,,83.2,0,,8.2,0,,7.95,0,,13.73,0,,11.7,0,,70.57000694,0,
6/16/2018 14:30,1.2,0,,7.578648,0,,6.67,0,,78.9,0,,8.15,0,,8.05,0,,13.88,0,,9.3,0,,70.43000696,0,
6/16/2018 14:45,0.6,0,,7.3522728,0,,6.83,0,,80.7,0,,8.14,0,,8.17,0,,14.08,0,,7.3,0,,70.18000698,0,
6/16/2018 15:00,1.1,0,,7.0668432,0,,6.13,0,,72.3,0,,8.07,0,,8.24,0,,14.19,0,,7.7,0,,69.960007,0,
6/16/2018 15:15,2.2,0,,6.7518864,0,,7.02,0,,82.7,0,,8.18,0,,8.32,0,,14.32,0,,11.3,0,,69.78000702,0,
6/16/2018 15:30,1.3,0,,6.4238064,0,,7.18,0,,85.7,0,,8.23,0,,8,0,,13.82,0,,10.1,0,,71.19000688,0,
6/16/2018 15:45,1.4,0,,6.1482192,0,,6.36,0,,76.3,0,,8.24,0,,7.86,0,,13.6,0,,7.8,0,,71.75000683,0,
6/16/2018 16:00,2,0,,5.8791936,0,,7.02,0,,84.8,0,,8.28,0,,7.77,0,,13.45,0,,24.2,0,,72.48000675,0,
6/16/2018 16:15,1.8,0,,5.593764,0,,6.84,0,,82.5,0,,8.22,0,,7.75,0,,13.42,0,,8,0,,72.47000675,0,
6/16/2018 16:30,1.1,0,,5.3608272,0,,6.94,0,,83.8,0,,8.24,0,,7.74,0,,13.41,0,,6.2,0,,72.61000674,0,
6/16/2018 16:45,10.7,40,,5.118048,0,,6.76,0,,82,0,,8.2,0,,7.69,0,,13.33,0,,7.6,0,,72.91000671,0,
6/16/2018 17:00,6.9,0,,4.8982344,0,,6.46,0,,78.4,0,,8.07,0,,7.69,0,,13.32,0,,4.3,0,,72.95000671,0,
6/16/2018 17:15,7.9,30,,4.6685784,0,,5.63,0,,68.4,0,,8,0,,7.68,0,,13.32,0,,3.4,0,,73.11000669,0,
6/16/2018 17:30,4.3,0,,4.4651688,0,,6.54,0,,79.7,0,,8.13,0,,7.66,0,,13.29,0,,7.6,0,,73.44000666,0,
6/16/2018 17:45,4.8,0,,4.2945672,0,,6.42,0,,78.3,0,,8.08,0,,7.67,0,,13.31,0,,5.4,0,,73.48000665,0,
6/16/2018 18:00,5.1,0,,4.1567736,0,,6.47,0,,79.1,0,,8.14,0,,7.66,0,,13.29,0,,5.4,0,,73.69000663,0,
6/16/2018 18:15,4.1,0,,4.0550688,0,,6.49,0,,79.4,0,,8.13,0,,7.62,0,,13.22,0,,4.4,0,,73.85000662,0,
6/16/2018 18:30,0.8,0,,3.969768,0,,6.23,0,,76.4,0,,8.1,0,,7.6,0,,13.2,0,,4.7,0,,74.08000659,0,
6/16/2018 18:45,12.2,40,,3.9303984,0,,6.47,0,,79.5,0,,8.14,0,,7.61,0,,13.22,0,,5,0,,74.35000657,0,
6/16/2018 19:00,12.2,40,,3.8811864,0,,6.69,0,,82.4,0,,8.16,0,,7.61,0,,13.21,0,,9.6,0,,74.50000655,0,
6/16/2018 19:15,1.3,0,,3.9303984,0,,6.69,0,,82.6,0,,8.13,0,,7.62,0,,13.23,0,,8.1,0,,74.67000653,0,
6/16/2018 19:30,0.6,0,,4.002576,0,,6.2,0,,76.5,0,,8.11,0,,7.61,0,,13.22,0,,5.2,0,,74.71000653,0,
6/16/2018 19:45,0.7,0,,4.1534928,0,,5.75,0,,71.1,0,,8.04,0,,7.62,0,,13.23,0,,5,0,,74.82000652,0,
6/16/2018 20:00,1.1,0,,4.379868,0,,5.45,0,,67.3,0,,7.96,0,,7.62,0,,13.23,0,,4.5,0,,74.76000652,0,
6/16/2018 20:15,1.6,0,,4.6390512,0,,6.56,0,,80.4,0,,8.04,0,,7.49,0,,13.02,0,,7,0,,74.12000659,0,
6/16/2018 20:30,1.6,0,,4.9080768,0,,6.86,0,,84,0,,8.15,0,,7.39,0,,12.86,0,,14.8,0,,74.10000659,0,
6/16/2018 20:45,2.1,0,,5.1803832,0,,7.02,0,,85.7,0,,8.23,0,,7.44,0,,12.93,0,,15.5,0,,73.75000663,0,
6/16/2018 21:00,0.2,0,,5.4658128,0,,6.72,0,,81.8,0,,8.18,0,,7.45,0,,12.95,0,,12.9,0,,73.50000665,0,
